frame_id,track_id,vehicle_type,vehicle_bbox_x1,vehicle_bbox_y1,vehicle_bbox_x2,vehicle_bbox_y2,plate_bbox_x1,plate_bbox_y1,plate_bbox_x2,plate_bbox_y2,plate_confidence,detect_inference_ms,ocr_ran,ocr_raw_text,ocr_confidence,ocr_validated_plate,ocr_status,ocr_inference_ms
38,3,car,702,404,1056,692,775,588,872,621,0.798,235.2,True,FTN10BL7364,0.928,TN10BL7364,accepted,171.7
38,7,bus,1289,360,1817,1062,1474,664,1585,739,0.292,235.2,True,TN03D9766,0.982,TN03D9766,accepted,204.3
39,3,car,681,402,1049,702,756,590,856,626,0.727,226.7,True,TN10BL7364,0.874,TN10BL7364,accepted,171.9
40,3,car,658,401,1043,714,736,597,842,635,0.737,236.5,True,2TN108L7364,0.862,TN1OBL7364,accepted,165.5
40,7,auto,1286,364,1819,1062,1474,666,1577,732,0.271,236.5,True,TN03D9766,0.980,TN03D9766,accepted,203.0
41,3,car,636,402,1037,721,718,605,825,643,0.773,233.6,True,ETN10BL7364,0.900,TN10BL7364,accepted,177.3
42,3,car,615,400,1028,728,696,611,806,649,0.781,234.0,True,TN10BL7364,0.929,TN10BL7364,accepted,173.2
42,7,auto,1290,363,1817,1061,1475,664,1581,732,0.252,234.0,True,TN03D9766,0.976,TN03D9766,accepted,205.0
43,3,car,588,398,1020,738,673,617,786,655,0.797,241.9,True,TN10BL7364,0.895,TN10BL7364,accepted,167.9
44,3,car,531,394,1005,762,618,635,744,675,0.764,247.2,True,TN10BL7364,0.948,TN10BL7364,accepted,179.5
44,7,auto,1289,362,1818,1061,1474,657,1585,739,0.375,247.2,True,TN03D9766,0.983,TN03D9766,accepted,201.3
45,3,car,492,393,997,780,589,641,720,686,0.806,228.6,True,ETN10BL7364,0.918,TN10BL7364,accepted,177.4
45,7,auto,1288,362,1820,1061,1474,658,1586,746,0.475,228.6,True,,,,no_text,202.8
46,3,car,460,390,986,792,557,654,690,695,0.788,226.5,True,TN10BL7364,0.877,TN10BL7364,accepted,179.8
46,7,auto,1290,360,1817,1064,1474,657,1585,755,0.457,226.5,True,TN03D9766,0.970,TN03D9766,accepted,202.8
47,3,car,375,388,964,828,481,678,627,720,0.772,228.6,True,TN10BL7364,0.949,TN10BL7364,accepted,338.1
47,7,auto,1290,363,1818,1062,1470,651,1588,769,0.585,228.6,True,TN03D9766,0.973,TN03D9766,accepted,194.0
48,3,car,332,387,955,850,438,689,591,735,0.755,221.0,True,TN10BL7364,0.948,TN10BL7364,accepted,185.3
48,7,auto,1290,361,1820,1061,1471,652,1588,769,0.531,221.0,True,TN03D9766,0.973,TN03D9766,accepted,195.8
49,3,car,278,385,941,869,389,698,550,755,0.791,238.3,True,TN10BL7364,0.959,TN10BL7364,accepted,172.5
49,7,auto,1285,361,1823,1060,1471,653,1586,763,0.308,238.3,True,TN03D9766,0.950,TN03D9766,accepted,191.8
50,3,car,215,380,928,897,336,721,504,774,0.744,221.9,True,FTN10BL7364,0.912,TN10BL7364,accepted,177.4
50,7,auto,1283,358,1824,1061,1471,663,1575,729,0.386,221.9,True,TN03D9766,0.989,TN03D9766,accepted,210.4
51,3,car,160,378,914,925,277,745,452,796,0.724,222.2,True,TN10BL7364,0.932,TN10BL7364,accepted,180.2
51,7,auto,1286,359,1822,1059,1472,661,1579,734,0.278,222.2,True,TN03D9766,0.988,TN03D9766,accepted,203.4
52,3,car,7,373,886,980,128,794,328,856,0.769,239.5,True,TN10BL7364,0.947,TN10BL7364,accepted,174.5
52,7,auto,1280,358,1823,1058,1470,661,1578,728,0.439,239.5,True,TN03D9766,0.991,TN03D9766,accepted,249.6
53,3,car,0,373,869,1021,36,827,251,892,0.750,226.0,True,TN10BL7364,0.925,TN10BL7364,accepted,177.1
53,7,auto,1284,360,1824,1059,1472,654,1587,754,0.402,226.0,True,TN03D9766,0.966,TN03D9766,accepted,197.7
54,7,auto,1285,360,1825,1054,1470,662,1577,729,0.502,225.6,True,TN03D9766,0.982,TN03D9766,accepted,191.5
54,3,car,0,370,828,1076,0,904,45,994,0.371,225.6,True,,,,no_text,96.7
55,7,auto,1285,358,1825,1054,1470,662,1574,725,0.520,238.0,True,TN03D9766,0.988,TN03D9766,accepted,195.3
56,7,auto,1290,360,1823,1057,1471,653,1585,750,0.522,228.3,True,TN03D9766,0.975,TN03D9766,accepted,188.0
57,7,auto,1290,359,1820,1053,1470,654,1575,736,0.543,240.3,True,TN03D9766,0.987,TN03D9766,accepted,184.8
58,7,auto,1289,358,1822,1053,1471,655,1576,737,0.470,219.7,True,TN03D9766,0.987,TN03D9766,accepted,181.2
59,8,car,998,388,1145,511,1034,451,1076,466,0.298,219.9,True,,,,no_text,65.2
59,7,auto,1291,355,1819,1048,1474,652,1574,736,0.296,219.9,True,TN03D9766,0.985,TN03D9766,accepted,201.5
60,7,auto,1292,353,1822,1048,1473,648,1581,742,0.473,241.8,True,TN03D9766,0.982,TN03D9766,accepted,182.8
60,8,car,995,387,1144,512,1034,454,1072,468,0.289,241.8,True,,,,no_text,69.7
61,7,auto,1289,349,1819,1047,1476,650,1581,723,0.525,234.9,True,TN03D9766,0.983,TN03D9766,accepted,183.4
62,7,auto,1289,349,1824,1048,1476,651,1579,725,0.603,222.8,True,TN03D9766,0.987,TN03D9766,accepted,185.4
63,7,auto,1286,350,1821,1045,1474,646,1577,734,0.273,213.3,True,TN03D9766,0.987,TN03D9766,accepted,186.9
64,7,auto,1283,351,1820,1049,1474,651,1572,724,0.374,221.3,True,TN03D9766,0.987,TN03D9766,accepted,186.6
64,8,car,962,380,1126,518,998,442,1046,465,0.275,221.3,True,,,,no_text,61.8
65,7,auto,1286,351,1818,1045,1474,651,1570,714,0.598,232.0,True,TN03D9766,0.990,TN03D9766,accepted,194.9
66,7,auto,1285,349,1821,1047,1474,650,1574,717,0.670,235.8,True,TN03D9766,0.982,TN03D9766,accepted,191.6
66,8,car,948,378,1122,519,989,443,1041,465,0.337,235.8,True,,,,no_text,66.2
67,7,auto,1292,347,1832,1044,1481,649,1584,717,0.553,233.3,True,TN03D9766,0.979,TN03D9766,accepted,235.3
68,7,auto,1287,345,1830,1041,1485,647,1593,717,0.289,225.0,True,TN03D9766,0.986,TN03D9766,accepted,183.9
72,8,car,895,360,1121,535,947,471,1008,492,0.505,219.8,True,,,,no_text,174.5
72,7,auto,1323,339,1869,1040,1515,635,1625,719,0.342,219.8,True,TN03D9766,0.987,TN03D9766,accepted,199.8
73,8,car,890,359,1120,537,939,469,1006,492,0.490,233.5,True,,,,no_text,70.1
73,7,auto,1323,342,1869,1040,1514,636,1626,743,0.295,233.5,True,97,0.965,,rejected,196.2
74,8,car,883,358,1117,542,932,476,996,499,0.586,215.4,True,,,,no_text,65.9
74,7,auto,1327,342,1872,1040,1519,640,1627,722,0.475,215.4,True,TN03D9766,0.988,TN03D9766,accepted,207.5
75,7,auto,1329,343,1874,1040,1528,638,1634,714,0.334,213.2,True,TN03D9766,0.968,TN03D9766,accepted,185.1
76,7,auto,1333,336,1882,1035,1526,640,1634,713,0.543,236.9,True,TN03D9766,0.981,TN03D9766,accepted,190.4
76,8,car,867,356,1116,546,925,481,984,504,0.479,236.9,True,,,,no_text,175.3
77,8,car,863,356,1115,551,922,484,980,505,0.550,230.6,True,,,,no_text,178.1
77,7,auto,1333,337,1892,1039,1529,640,1639,710,0.434,230.6,True,TN03D9766,0.981,TN03D9766,accepted,206.1
78,8,car,855,355,1112,553,911,484,972,505,0.641,221.4,True,,,,no_text,176.8
79,8,car,845,353,1111,557,902,485,959,507,0.632,222.4,True,,,,no_text,64.9
79,7,auto,1335,338,1896,1039,1536,637,1645,722,0.253,222.4,True,TN03D9766,0.985,TN03D9766,accepted,212.3
80,8,car,825,352,1106,566,883,491,955,515,0.672,220.1,True,,,,no_text,176.6
81,8,car,815,350,1102,568,875,491,949,516,0.694,226.4,True,RINO1CKSOCO,0.521,,rejected,177.3
82,8,car,804,348,1101,571,866,493,937,516,0.647,231.5,True,SNS3CASOOO,0.565,,rejected,175.4
82,7,auto,1356,335,1905,1037,1556,639,1661,703,0.556,231.5,True,TN03D9766,0.974,TN03D9766,accepted,205.6
83,8,car,791,345,1097,576,852,494,929,521,0.730,225.9,True,FIRO3CRSOOO,0.562,TR03CR5000,accepted,175.5
83,7,auto,1362,332,1909,1035,1556,637,1664,704,0.590,225.9,True,TN03D9766,0.968,TN03D9766,accepted,248.8
84,8,car,773,343,1094,580,835,498,914,525,0.701,248.7,True,STKO3CK5O00,0.584,,rejected,172.4
84,7,auto,1360,334,1908,1038,1556,635,1666,707,0.599,248.7,True,TN03D9766,0.986,TN03D9766,accepted,243.9
84,7,auto,1360,334,1908,1038,1556,633,1670,738,0.268,248.7,True,TN03D9766,0.983,TN03D9766,accepted,188.8
85,8,car,759,342,1090,586,825,504,900,531,0.643,228.6,True,ETKO9CX5OGO,0.708,,rejected,172.2
85,7,auto,1363,332,1909,1035,1561,636,1667,703,0.611,228.6,True,TN03D9766,0.980,TN03D9766,accepted,256.4
86,8,car,743,341,1083,592,813,504,890,530,0.663,229.9,True,ETHO9CX500D,0.738,,rejected,174.1
86,7,auto,1366,329,1909,1036,1565,633,1672,706,0.487,229.9,True,TN03D9766,0.986,TN03D9766,accepted,254.9
87,8,car,701,336,1071,602,778,511,860,538,0.749,225.6,True,STMO9CX5000,0.752,TN09CX5000,accepted,176.3
87,7,auto,1367,328,1914,1031,1564,629,1674,706,0.646,225.6,True,TN03D9766,0.979,TN03D9766,accepted,206.0
87,7,auto,1367,328,1914,1031,1559,624,1679,747,0.326,225.6,True,TN03,0.972,,rejected,141.8
88,8,car,682,334,1065,613,756,519,841,547,0.734,233.3,True,SINO9CISOO0,0.676,TN09CI5000,accepted,173.5
88,7,auto,1368,330,1913,1033,1566,632,1673,704,0.654,233.3,True,TN03D9766,0.983,TN03D9766,accepted,246.1
88,7,auto,1368,330,1913,1033,1562,626,1678,738,0.350,233.3,True,TN03D9766,0.934,TN03D9766,accepted,227.9
89,8,car,660,334,1057,622,732,523,822,553,0.701,226.6,True,ETM09CX5000,0.847,TN09CX5000,accepted,173.4
89,7,auto,1372,331,1914,1033,1566,633,1675,711,0.553,226.6,True,TN03D9766,0.981,TN03D9766,accepted,198.8
89,7,auto,1372,331,1914,1033,1559,628,1681,758,0.501,226.6,True,TN0309766,0.956,TN03O9766,accepted,181.9
90,8,car,634,332,1052,629,709,525,801,555,0.725,223.7,True,STN09CX5000,0.756,TN09CX5000,accepted,172.3
90,7,auto,1373,329,1914,1030,1567,629,1677,710,0.489,223.7,True,,,,no_text,161.4
90,7,auto,1373,329,1914,1030,1560,624,1682,758,0.306,223.7,True,,,,no_text,157.2
91,8,car,604,331,1047,641,684,533,781,565,0.741,228.4,True,TN09CX5000,0.888,TN09CX5000,accepted,175.2
91,7,auto,1374,330,1914,1033,1563,630,1684,730,0.662,228.4,True,TN03D9766,0.975,TN03D9766,accepted,194.6
91,7,auto,1374,330,1914,1033,1549,631,1686,757,0.300,228.4,True,TN03D9766LPE,0.834,,rejected,432.0
92,8,car,576,329,1035,643,657,540,760,572,0.706,250.7,True,FTN09CX5000,0.902,TN09CX5000,accepted,178.5
92,7,auto,1374,330,1916,1033,1565,631,1679,710,0.607,250.7,True,TN03D9766,0.974,TN03D9766,accepted,246.1
92,7,auto,1374,330,1916,1033,1564,628,1683,756,0.439,250.7,True,TN03D9766LP,0.936,,rejected,371.1
93,8,car,266,305,954,744,355,604,490,644,0.747,233.9,True,THO9CX5000,0.909,TN09CX5000,accepted,196.7
93,7,auto,1372,323,1914,1028,1566,629,1675,705,0.585,233.9,True,TN03D9766,0.981,TN03D9766,accepted,253.8
94,8,car,198,303,937,763,294,620,434,660,0.790,227.1,True,THO9CX5000,0.955,TN09CX5000,accepted,177.5
94,7,auto,1373,324,1913,1028,1567,629,1674,701,0.617,227.1,True,TN03D9766,0.978,TN03D9766,accepted,252.0
95,8,car,136,296,918,786,220,635,367,677,0.778,230.1,True,THO9CX5000,0.955,TN09CX5000,accepted,177.7
95,7,auto,1375,326,1913,1027,1567,627,1673,703,0.592,230.1,True,TN03D9766,0.987,TN03D9766,accepted,204.3
96,8,car,54,292,904,819,132,655,289,699,0.791,234.9,True,THO9CX5000,0.881,TN09CX5000,accepted,177.5
96,7,auto,1376,322,1916,1024,1567,629,1673,704,0.559,234.9,True,TN03D9766,0.984,TN03D9766,accepted,205.2
97,8,car,1,286,884,851,29,675,198,725,0.753,228.7,True,THO9CX5000,0.896,TN09CX5000,accepted,179.4
97,7,auto,1375,326,1914,1027,1567,628,1673,702,0.526,228.7,True,TN03D9766,0.982,TN03D9766,accepted,245.1
98,7,auto,1372,325,1913,1028,1567,629,1672,700,0.586,225.4,True,TN03D9766,0.986,TN03D9766,accepted,234.2
99,7,auto,1373,325,1912,1028,1568,628,1675,703,0.571,229.8,True,TN03D9766,0.988,TN03D9766,accepted,186.4
100,7,auto,1373,326,1912,1029,1567,628,1673,702,0.548,241.4,True,TN03D9766,0.980,TN03D9766,accepted,232.5
101,7,auto,1374,324,1914,1026,1567,628,1672,701,0.616,226.6,True,TN03D9766,0.988,TN03D9766,accepted,232.4
102,7,auto,1374,323,1914,1025,1567,629,1672,700,0.562,229.0,True,TN03D9766,0.987,TN03D9766,accepted,237.7
103,7,auto,1375,326,1913,1028,1566,626,1673,703,0.577,227.9,True,TN03D9766,0.993,TN03D9766,accepted,188.1
104,7,auto,1374,323,1914,1025,1568,628,1672,700,0.568,228.6,True,TN03D9766,0.984,TN03D9766,accepted,235.8
105,7,auto,1371,325,1912,1028,1566,628,1673,701,0.632,225.3,True,TN03D9766,0.976,TN03D9766,accepted,232.5
106,7,auto,1372,322,1914,1026,1565,629,1675,705,0.662,222.2,True,TN03D9766,0.976,TN03D9766,accepted,186.6
106,7,auto,1372,322,1914,1026,1563,624,1681,752,0.343,222.2,True,,,,no_text,151.7
107,7,auto,1373,324,1912,1028,1566,626,1674,701,0.609,233.2,True,TN03D9766,0.956,TN03D9766,accepted,189.8
108,7,auto,1373,325,1912,1028,1566,627,1674,706,0.569,239.9,True,TN03D9766,0.986,TN03D9766,accepted,228.2
109,7,auto,1371,323,1913,1029,1563,628,1676,708,0.605,228.2,True,TN03D9766,0.989,TN03D9766,accepted,186.3
109,7,auto,1371,323,1913,1029,1560,622,1682,756,0.351,228.2,True,TN0309766LPC,0.891,,rejected,226.4
110,7,auto,1370,322,1914,1029,1564,627,1675,703,0.595,230.4,True,TN03D9766,0.989,TN03D9766,accepted,231.9
111,7,auto,1369,323,1912,1031,1562,628,1677,707,0.632,229.0,True,TN03D9766,0.980,TN03D9766,accepted,188.2
111,7,auto,1369,323,1912,1031,1559,622,1681,755,0.357,229.0,True,TN03D9766L,0.832,,rejected,226.3
112,7,auto,1374,322,1916,1028,1569,624,1676,703,0.739,227.6,True,TN03D9766,0.986,TN03D9766,accepted,189.2
113,7,auto,1372,319,1916,1030,1569,626,1678,700,0.681,225.7,True,TN03D9766,0.982,TN03D9766,accepted,231.3
114,7,auto,1376,322,1914,1030,1570,626,1683,701,0.665,228.4,True,TN03D9766,0.981,TN03D9766,accepted,189.9
115,7,auto,1374,318,1915,1028,1565,625,1682,709,0.617,227.8,True,TN03D9766,0.986,TN03D9766,accepted,186.0
115,7,auto,1374,318,1915,1028,1560,623,1685,749,0.389,227.8,True,TN03D9766,0.968,TN03D9766,accepted,230.8
116,7,auto,1375,321,1915,1027,1566,625,1677,704,0.695,238.9,True,TN03D9766,0.992,TN03D9766,accepted,182.3
116,7,auto,1375,321,1915,1027,1562,623,1681,746,0.293,238.9,True,,,,no_text,142.1
117,7,auto,1370,322,1914,1028,1564,623,1677,707,0.695,235.4,True,TN03D9766,0.976,TN03D9766,accepted,189.2
118,7,auto,1371,321,1913,1030,1565,627,1675,702,0.645,229.7,True,TN03D9766,0.985,TN03D9766,accepted,230.4
119,7,auto,1368,322,1913,1026,1564,627,1678,704,0.546,224.9,True,TN03D9766,0.987,TN03D9766,accepted,234.3
120,7,auto,1368,320,1915,1027,1566,627,1677,702,0.657,225.0,True,TN03D9766,0.988,TN03D9766,accepted,230.6
121,7,auto,1368,320,1913,1029,1566,626,1676,701,0.616,226.7,True,TN03D9766,0.966,TN03D9766,accepted,236.7
122,7,auto,1370,317,1913,1028,1566,624,1676,701,0.641,236.0,True,TN03D9766,0.991,TN03D9766,accepted,231.9
123,7,auto,1369,317,1911,1028,1566,626,1674,698,0.430,225.0,True,TN03D9766,0.981,TN03D9766,accepted,235.1
124,7,auto,1373,318,1913,1026,1567,626,1677,696,0.681,236.9,True,TN03D9766,0.980,TN03D9766,accepted,188.3
125,7,auto,1375,315,1912,1024,1567,620,1683,698,0.504,225.7,True,TN03D9766,0.989,TN03D9766,accepted,185.8
126,7,auto,1373,316,1913,1024,1568,622,1681,695,0.582,230.7,True,TN03D9766,0.978,TN03D9766,accepted,189.3
127,7,auto,1371,312,1915,1022,1567,617,1680,695,0.533,227.4,True,TN03D9766,0.987,TN03D9766,accepted,265.8
128,7,auto,1373,315,1913,1023,1569,620,1684,692,0.447,220.0,True,TN03D9766,0.982,TN03D9766,accepted,192.8
129,7,auto,1373,315,1913,1021,1567,615,1680,693,0.539,227.5,True,TN03D9766,0.984,TN03D9766,accepted,187.2
130,7,auto,1376,311,1914,1021,1567,615,1683,693,0.530,245.3,True,TN03D9766,0.980,TN03D9766,accepted,188.7
131,7,auto,1375,311,1914,1021,1571,614,1685,695,0.350,230.5,True,TN03D9766,0.956,TN03D9766,accepted,190.6
132,7,auto,1375,313,1914,1022,1571,615,1686,695,0.468,240.1,True,TN03D9766,0.965,TN03D9766,accepted,190.9
133,7,auto,1377,312,1915,1022,1571,616,1685,695,0.469,230.4,True,TN03D9766,0.976,TN03D9766,accepted,193.5
134,7,auto,1377,314,1915,1023,1573,615,1687,696,0.499,228.5,True,TN03D9766,0.982,TN03D9766,accepted,192.7
135,7,auto,1376,311,1916,1021,1569,617,1684,693,0.384,227.9,True,TN03D9766,0.988,TN03D9766,accepted,184.6
136,7,auto,1377,316,1916,1022,1573,616,1687,695,0.489,232.6,True,TN03D9766,0.974,TN03D9766,accepted,187.5
137,7,auto,1376,317,1916,1021,1569,618,1687,694,0.630,230.1,True,TN03D9766,0.984,TN03D9766,accepted,190.4
138,7,auto,1377,318,1915,1022,1569,617,1684,694,0.381,231.7,True,TN03D9766,0.985,TN03D9766,accepted,191.7
139,7,auto,1376,317,1916,1023,1570,617,1683,692,0.351,225.7,True,TN03D9766,0.986,TN03D9766,accepted,193.8
